Sample	Run	Lab	Type	Date	North	West
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0037-SB-W006-1-0890-vert_S109_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-06	-81.37429252	44.14295877
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0038-SB-P002-1-0930-vert_S110_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34245025	44.01038213
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0039-SB-P002-DUP-0931-vert_S111_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34245025	44.01038213
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0040-SB-P002-2-0932-vert_S112_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34245025	44.01038213
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0041-SB-P002-3-0933-vert_S113_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34245025	44.01038213
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0042-SB-P002-Neg-0934-vert_S114_L001	22-070054-Run1-364184822	Guelph - AFL	Field NEG	2022-07-07	-81.34245025	44.01038213
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0043-SB-W127-1-0926-vert_S115_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.33908774	44.00927512
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0044-SB-W127-2-0927-vert_S116_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.33908774	44.00927512
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0045-SB-W127-3-0928-vert_S117_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.33908774	44.00927512
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0046-SB-W113-1-0920-vert_S118_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34417075	44.00777049
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0047-SB-W113-2-0921-vert_S119_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34417075	44.00777049
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0048-SB-W113-3-0922-vert_S120_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34417075	44.00777049
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0049-SB-P016-1-0923-vert_S121_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34570554	44.00796432
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0051-SB-P016-2-0925-vert_S123_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34570554	44.00796432
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0052-SB-P016-3-0929-vert_S124_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.34570554	44.00796432
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0053-SB-P016-Neg-0935-vert_S125_L001	22-070054-Run1-364184822	Guelph - AFL	Field NEG	2022-07-07	-81.34570554	44.00796432
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0054-SB-S034-1-0917-vert_S126_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36830841	44.01443541
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0055-SB-S034-2-0918-vert_S127_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36830841	44.01443541
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0056-SB-S034-3-0919-vert_S128_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36830841	44.01443541
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0057-SB-P013-1-0913-vert_S129_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36717855	44.01625695
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0058-SB-P013-2-0914-vert_S130_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36717855	44.01625695
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0059-SB-P013-3-0915-vert_S131_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36717855	44.01625695
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0060-SB-P013-Neg-0916-vert_S132_L001	22-070054-Run1-364184822	Guelph - AFL	Field NEG	2022-07-07	-81.36717855	44.01625695
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0061-SB-P012-1-0909-vert_S133_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36840368	44.01570196
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0062-SB-P012-DUP-0910-vert_S134_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36840368	44.01570196
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0063-SB-P012-2-0911-vert_S135_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36840368	44.01570196
2023_03_18_1633_22-070054-Run1-364184822_Merge_SEP_22-070054-0064-SB-P012-3-0912-vert_S136_L001	22-070054-Run1-364184822	Guelph - AFL	Sample	2022-07-07	-81.36840368	44.01570196
